 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
123,67022340,2,2,96,96,48,48,48,0,48,48,48,0,2.864716451,0.059681593,22300000,38700000,67000000,22321,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029840796,0.029840796,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22321,0,22321,22321,67000000,0,67000000,67000000,BENIGN
53,50187,2,2,84,204,42,42,42,0,102,102,102,0,5738.537868,79.70191484,16729,28969.41579,50180,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,39.85095742,39.85095742,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,24401,2,2,74,172,37,37,37,0,86,86,86,0,10081.55403,163.9277079,8133.666667,14042.0426,24348,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,64,40,81.96385394,81.96385394,37,86,56.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,70.75,37,86,64,0,0,0,0,0,0,2,74,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,115803191,16,14,609,250,609,0,38.0625,152.25,250,0,17.85714286,66.81531048,7.417757599,0.259060219,3993213.483,4876337.511,10000000,35,116000000,7720212.733,4166590.27,10100000,134,111000000,8506942.462,3763322.962,10100000,12775,0,0,0,0,520,456,0.13816545,0.120894769,0,609,27.70967742,116.8443961,13652.6129,0,0,0,1,0,0,0,0,0,28.63333333,38.0625,17.85714286,520,0,0,0,0,0,0,16,609,14,250,29200,341,1,32,46994.90909,16549.41047,96890,41767,10000000,5615.869593,10000000,9997912,BENIGN
53,195,2,2,46,46,23,23,23,0,23,23,23,0,471794.8718,20512.82051,65,28.58321186,98,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10256.41026,10256.41026,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,115535482,20,19,920,5161,373,0,46,97.8866154,1877,0,271.6315789,624.9974409,52.63318155,0.337558638,3040407.421,4536455.317,9999287,4,116000000,6080814.842,4929544.099,10100000,48,112000000,6213072.389,5052974.073,10100000,247,0,0,0,0,412,388,0.173106994,0.164451644,0,1877,152.025,445.2885257,198281.8712,0,0,0,1,0,0,0,0,0,155.9230769,46,271.6315789,412,0,0,0,0,0,0,20,920,19,5161,8192,5157,19,20,168141.1818,121415.1187,534221,131319,9998727.909,1163.390773,9999287,9995278,BENIGN
53,50715,1,1,44,60,44,44,44,0,60,60,60,0,2050.675343,39.43606428,50715,0,50715,50715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.71803214,19.71803214,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,109482,4,4,200,868,50,50,50,0,217,217,217,0,9755.028224,73.07137246,15640.28571,38069.49201,101740,3,109300,36433.33333,63098.32225,109293,3,7738,2579.333333,4461.474233,7731,3,0,0,0,0,80,80,36.53568623,36.53568623,50,217,124.2222222,88.01672821,7746.944444,0,0,0,0,0,0,0,0,1,139.75,50,217,80,0,0,0,0,0,0,4,200,4,868,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
49378,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,219895,2,2,88,146,44,44,44,0,73,73,73,0,1064.144251,18.19050001,73298.33333,126952.9733,219891,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,9.095250006,9.095250006,44,73,55.6,15.88395417,252.3,0,0,0,0,0,0,0,0,1,69.5,44,73,64,0,0,0,0,0,0,2,88,2,146,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
51361,23,1,1,6,6,6,6,6,0,6,6,6,0,521739.1304,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,115,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,185,2,2,64,232,32,32,32,0,116,116,116,0,1600000,21621.62162,61.66666667,65.57692684,133,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,10810.81081,10810.81081,32,116,65.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,82,32,116,64,0,0,0,0,0,0,2,64,2,232,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,47703,1,1,51,112,51,51,51,0,112,112,112,0,3416.975872,41.92608431,47703,0,47703,47703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,20.96304216,20.96304216,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,40,0,0,0,0,0,0,1,51,1,112,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,68,276,34,34,34,0,138,138,138,0,1728643.216,20100.50251,66.33333333,108.8316743,192,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10050.25126,10050.25126,34,138,75.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,94.5,34,138,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,6113440,12,10,344,9526,344,0,28.66666667,99.3042463,2252,0,952.6,712.5860884,1614.475647,3.598628595,291116.1905,1279769.541,5874559,16,6113440,555767.2727,1764680.948,5874559,48,126254,14028.22222,37189.65747,112656,68,0,0,0,0,392,332,1.962888325,1.635740271,0,2252,429.1304348,658.0721364,433058.9368,0,0,0,1,0,0,0,0,0,448.6363636,28.66666667,952.6,392,0,0,0,0,0,0,12,344,10,9526,29200,4724,1,32,0,0,0,0,0,0,0,0,BENIGN
443,115881320,24,24,1385,7866,523,0,57.70833333,136.6825835,1460,0,327.75,566.7532436,79.83167606,0.41421689,2465560,4282456.365,10000000,4,116000000,5038318.261,4994744.386,10000000,48,110000000,4801398.13,5104104.635,10000000,4,0,0,0,0,492,624,0.207108445,0.207108445,0,1460,188.7959184,426.4425997,181853.2908,0,0,0,1,0,0,0,0,1,192.7291667,57.70833333,327.75,492,0,0,0,0,0,0,24,1385,24,7866,8192,32,23,20,38176.16667,76226.22839,280126,14984,9618596.5,1317852.362,10000000,5433892,BENIGN
4863,82,1,1,6,6,6,6,6,0,6,6,6,0,146341.4634,24390.2439,82,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0,0,0,0,0,0,0,0,BENIGN
53,60478,1,1,64,96,64,64,64,0,96,96,96,0,2645.590132,33.06987665,60478,0,60478,60478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,16.53493832,16.53493832,64,96,74.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,112,64,96,44,0,0,0,0,0,0,1,64,1,96,-1,-1,0,44,0,0,0,0,0,0,0,0,BENIGN
53,24137,2,2,64,320,32,32,32,0,160,160,160,0,15909.18507,165.7206778,8045.666667,13929.44128,24130,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,82.8603389,82.8603389,32,160,83.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,104,32,160,40,0,0,0,0,0,0,2,64,2,320,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5203429,3,1,0,0,0,0,0,0,0,0,0,0,0,0.768723855,1734476.333,3003422.597,5202530,104,5203429,2601714.5,3678108.553,5202530,899,0,0,0,0,0,0,0,0,0,104,40,0.576542891,0.192180964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
53,23382,1,1,56,72,56,56,56,0,72,72,72,0,5474.296467,85.5358823,23382,0,23382,23382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.76794115,42.76794115,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53192,53,1,1,6,6,6,6,6,0,6,6,6,0,226415.0943,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,31808,63337,0,20,0,0,0,0,0,0,0,0,BENIGN
80,114203815,14,14,1339,373,1261,6,95.64285714,335.4128586,367,0,26.64285714,97.9745706,14.99074265,0.245175698,4229770.926,4926480.447,10000000,312,114000000,8783073.846,3112847.831,10000000,85553,114000000,8783047.231,3135414.541,10000000,312,0,0,0,0,280,424,0.122587849,0.122587849,0,1261,59.24137931,240.8002514,57984.76108,0,0,0,0,1,0,0,0,1,61.35714286,95.64285714,26.64285714,280,0,0,0,0,0,0,14,1339,14,373,255,84,13,20,384297.6364,1194026.952,3984424,23873,9995698.727,17552.60782,10000000,9943151,BENIGN
53,48432,2,2,66,66,33,33,33,0,33,33,33,0,2725.470763,82.59002313,16144,27917.20439,48380,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,41.29501156,41.29501156,33,33,33,0,0,0,0,0,0,0,0,0,0,1,41.25,33,33,40,0,0,0,0,0,0,2,66,2,66,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5778329,3,1,0,0,0,0,0,0,0,0,0,0,0,0.69224165,1926109.667,3335362.915,5777455,93,5778329,2889164.5,4084659.597,5777455,874,0,0,0,0,0,0,0,0,0,104,40,0.519181237,0.173060412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
53,31126,1,1,62,90,62,62,62,0,90,90,90,0,4883.377241,64.2549637,31126,0,31126,31126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.12748185,32.12748185,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107,62,90,32,0,0,0,0,0,0,1,62,1,90,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5758188,3,1,0,0,0,0,0,0,0,0,0,0,0,0.694662974,1919396,3323897.308,5757502,86,5758188,2879094,4070683.632,5757502,686,0,0,0,0,0,0,0,0,0,104,40,0.52099723,0.173665743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,114905964,230,477,24253,902126,1539,0,105.4478261,377.8357056,4344,0,1891.249476,916.032064,8062.061948,6.152857305,162756.3229,1197158.807,10000000,1,115000000,501670,2068892.008,10000000,2,115000000,241349.3445,1456866.718,10000000,1,0,0,0,0,7404,15272,2.001636747,4.151220558,0,4344,1308.444915,1146.112965,1313574.929,0,0,0,1,0,0,0,0,2,1310.295615,105.4478261,1891.249476,7404,0,0,0,0,0,0,230,24253,477,902126,29200,2386,18,32,1464537.2,4556448.16,14400000,23469,10000000,2012.242906,10000000,10000000,BENIGN
53,15268,2,2,72,328,36,36,36,0,164,164,164,0,26198.58528,261.9858528,5089.333333,8769.978183,15216,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,130.9929264,130.9929264,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5678643,3,1,0,0,0,0,0,0,0,0,0,0,0,0.704393638,1892881,3277947.731,5677929,117,5678643,2839321.5,4014397.225,5677929,714,0,0,0,0,0,0,0,0,0,104,40,0.528295228,0.176098409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
53,62746,2,2,66,258,33,33,33,0,129,129,129,0,5163.675772,63.74908361,20915.33333,36181.39398,62694,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,40,31.8745418,31.8745418,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33,129,64,0,0,0,0,0,0,2,66,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30772,2,2,72,286,36,36,36,0,143,143,143,0,11633.95294,129.9883011,10257.33333,17761.02633,30766,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,64.99415053,64.99415053,36,143,78.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,98.5,36,143,40,0,0,0,0,0,0,2,72,2,286,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5485247,3,1,0,0,0,0,0,0,0,0,0,0,0,0.729228784,1828415.667,3166209.093,5484439,164,5485247,2742623.5,3877512.666,5484439,808,0,0,0,0,0,0,0,0,0,104,40,0.546921588,0.182307196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
123,109800,1,1,48,48,48,48,48,0,48,48,48,0,874.3169399,18.21493625,109800,0,109800,109800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.107468124,9.107468124,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,5342757,7,7,352,5198,202,0,50.28571429,80.75005529,2920,0,742.5714286,1088.177507,1038.789524,2.62036997,410981.3077,1363130.442,4944174,4,398579,66429.83333,71860.88544,200243,183,5309953,884992.1667,2019422.681,5002932,4,0,0,0,0,152,148,1.310184985,1.310184985,0,2920,370,800.3567062,640570.8571,0,0,0,1,0,0,0,0,1,396.4285714,50.28571429,742.5714286,152,0,0,0,0,0,0,7,352,7,5198,8192,11,6,20,0,0,0,0,0,0,0,0,BENIGN
53,181,2,2,66,194,33,33,33,0,97,97,97,0,1436464.088,22099.44751,60.33333333,64.39202849,130,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11049.72376,11049.72376,33,97,58.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,73.25,33,97,64,0,0,0,0,0,0,2,66,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,98316,2,2,60,168,30,30,30,0,84,84,84,0,2319.05285,40.68513772,32772,56720.33869,98267,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,20.34256886,20.34256886,30,84,51.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,64.5,30,84,64,0,0,0,0,0,0,2,60,2,168,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,60718,1,1,47,79,47,47,47,0,79,79,79,0,2075.167166,32.93916137,60718,0,60718,60718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.46958068,16.46958068,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47,79,20,0,0,0,0,0,0,1,47,1,79,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,100707,4,2,116,288,29,29,29,0,144,144,144,0,4011.637721,59.57877804,20141.4,29246.38635,64131,3,36572,12190.66667,21108.79187,36565,3,4,4,0,4,4,0,0,0,0,104,40,39.71918536,19.85959268,29,144,61.85714286,56.11425419,3148.809524,0,0,0,0,0,0,0,0,0,72.16666667,29,144,104,0,0,0,0,0,0,4,116,2,288,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,208247,2,2,66,270,33,33,33,0,135,135,135,0,1613.468621,19.20795978,69415.66667,120225.3993,208240,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9.603979889,9.603979889,33,135,73.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,92.25,33,135,64,0,0,0,0,0,0,2,66,2,270,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,151287,2,2,88,252,44,44,44,0,126,126,126,0,2247.384111,26.43981307,50429,87342.12608,151283,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,13.21990654,13.21990654,44,126,76.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,96,44,126,64,0,0,0,0,0,0,2,88,2,252,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
50239,34,1,1,6,6,6,6,6,0,6,6,6,0,352941.1765,58823.52941,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29411.76471,29411.76471,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,30888,63916,0,20,0,0,0,0,0,0,0,0,BENIGN
53,272,2,2,76,652,38,38,38,0,326,326,326,0,2676470.588,14705.88235,90.66666667,115.0927162,221,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,7352.941176,7352.941176,38,326,153.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,191.5,38,326,40,0,0,0,0,0,0,2,76,2,652,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23647,1,1,41,98,41,41,41,0,98,98,98,0,5878.124075,84.57732482,23647,0,23647,23647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.28866241,42.28866241,41,98,60,32.90896534,1083,0,0,0,0,0,0,0,0,1,90,41,98,32,0,0,0,0,0,0,1,41,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,181,2,2,70,134,35,35,35,0,67,67,67,0,1127071.823,22099.44751,60.33333333,64.04946005,130,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,64,11049.72376,11049.72376,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35,67,64,0,0,0,0,0,0,2,70,2,134,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5419474,3,1,0,0,0,0,0,0,0,0,0,0,0,0.738079009,1806491.333,3128421.226,5418881,93,5419474,2709737,3831308.187,5418881,593,0,0,0,0,0,0,0,0,0,104,40,0.553559257,0.184519752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
53,95434,4,2,176,220,44,44,44,0,110,110,110,0,4149.464551,62.87067502,19086.8,30534.67282,70050,1,25381,8460.333333,14650.26311,25377,1,3,3,0,3,3,0,0,0,0,104,64,41.91378335,20.95689167,44,110,62.85714286,32.20470241,1037.142857,0,0,0,0,0,0,0,0,0,73.33333333,44,110,104,0,0,0,0,0,0,4,176,2,220,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
51483,9403,2,0,6,0,6,0,3,4.242640687,0,0,0,0,638.0942252,212.6980751,9403,0,9403,9403,9403,9403,0,9403,9403,0,0,0,0,0,0,0,0,0,52,0,212.6980751,0,0,6,2,3.464101615,12,0,0,0,0,1,0,0,0,0,3,3,0,52,0,0,0,0,0,0,2,6,0,0,140,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,56,1,1,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,94,2,0,12,0,6,6,6,0,0,0,0,0,127659.5745,21276.59574,94,0,94,94,94,94,0,94,94,0,0,0,0,0,0,0,0,0,40,0,21276.59574,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5011991,5,1,135,46,46,6,27,20.1246118,46,46,46,0,36.11339286,1.197129045,1002398.2,2191417.53,4922403,3,5011991,1252997.75,2446510.279,4922403,3,0,0,0,0,0,1,0,0,0,100,20,0.997607538,0.199521508,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,257,119,4,20,0,0,0,0,0,0,0,0,BENIGN
53,887,1,1,43,104,43,43,43,0,104,104,104,0,165727.1702,2254.791432,887,0,887,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,1127.395716,1127.395716,43,104,63.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,95,43,104,40,0,0,0,0,0,0,1,43,1,104,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,199844,2,2,70,416,35,35,35,0,208,208,208,0,2431.89688,20.01561218,66614.66667,115375.6571,199839,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,64,10.00780609,10.00780609,35,208,104.2,94.75600245,8978.7,0,0,0,0,0,0,0,0,1,130.25,35,208,40,0,0,0,0,0,0,2,70,2,416,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,47583975,24,39,3925,26191,632,0,163.5416667,214.5310313,1460,0,671.5641026,662.8743945,632.9021483,1.323975141,767483.4677,2554491.598,10000000,1,41600000,1810084.043,3843188.35,10000000,48,47600000,1251812.447,3193036.663,10000000,1,0,0,0,0,492,840,0.504371482,0.819603659,0,1460,470.5625,588.44983,346273.2024,0,0,0,1,0,0,0,0,1,478.031746,163.5416667,671.5641026,492,0,0,0,0,0,0,24,3925,39,26191,8192,39,23,20,420298,810332.6695,1635797,15037,9987685.25,25329.18404,10000000,9949695,BENIGN
443,14352585,9,8,1362,4100,1011,0,151.3333333,329.7889477,3076,2,512.5,1083.267808,380.5586241,1.184455622,897036.5625,2526175.835,10000000,3,11500000,1439629,3470487.549,10000000,59836,14300000,2041825.714,3669187.307,10100000,3,0,0,0,0,200,164,0.627064741,0.557390881,0,3076,303.4444444,756.7081357,572607.2026,0,0,0,1,0,0,0,0,0,321.2941176,151.3333333,512.5,200,0,0,0,0,0,0,9,1362,8,4100,29200,17187,8,20,1515002,0,1515002,1515002,10000000,0,10000000,10000000,BENIGN
53,179,2,2,88,120,44,44,44,0,60,60,60,0,1162011.173,22346.36872,59.66666667,60.70694634,125,5,5,5,0,5,5,49,49,0,49,49,0,0,0,0,64,64,11173.18436,11173.18436,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,20185839,16,12,1905,6117,404,0,119.0625,166.7906747,1460,0,509.75,589.6358082,397.4073111,1.387111034,747623.6667,2104439.251,9976927,3,20200000,1345513.467,2713613.365,9976927,157,20100000,1830491.091,3086331.417,9999421,3,0,0,0,0,332,252,0.792634876,0.594476157,0,1460,276.6206897,437.8341511,191698.7438,0,0,0,1,0,0,0,0,0,286.5,119.0625,509.75,332,0,0,0,0,0,0,16,1905,12,6117,8192,135,15,20,10200000,0,10200000,10200000,9976927,0,9976927,9976927,BENIGN
80,888518,2,0,6,0,6,0,3,4.242640687,0,0,0,0,6.752817613,2.250939204,888518,0,888518,888518,888518,888518,0,888518,888518,0,0,0,0,0,0,0,0,0,52,0,2.250939204,0,0,6,2,3.464101615,12,0,0,0,0,1,0,0,0,0,3,3,0,52,0,0,0,0,0,0,2,6,0,0,977,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,8555654,30,37,696,53352,362,0,23.2,88.36694654,4344,0,1441.945946,1069.476376,6317.226012,7.831078723,129631.1212,1035280.486,8412690,1,142812,4924.551724,9317.75011,26321,1,8533018,237028.2778,1401576.462,8412690,2,0,0,0,0,968,1192,3.50645316,4.324625563,0,4344,794.8235294,1060.770966,1125235.043,0,0,0,1,0,0,0,0,1,806.6865672,23.2,1441.945946,968,0,0,0,0,0,0,30,696,37,53352,29200,131,2,32,0,0,0,0,0,0,0,0,BENIGN
53,210894,1,1,39,100,39,39,39,0,100,100,100,0,659.0988838,9.483437177,210894,0,210894,210894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.741718588,4.741718588,39,100,59.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,89,39,100,32,0,0,0,0,0,0,1,39,1,100,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
35486,39,3,0,12,0,6,0,4,3.464101615,0,0,0,0,307692.3077,76923.07692,19.5,26.1629509,38,1,39,19.5,26.1629509,38,1,0,0,0,0,0,0,0,0,0,72,0,76923.07692,0,0,6,3,3.464101615,12,0,0,0,0,1,0,0,0,0,4,4,0,72,0,0,0,0,0,0,3,12,0,0,260,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,48458,4,2,116,276,29,29,29,0,138,138,138,0,8089.479549,123.8185645,9691.6,13640.60051,28706,1,28711,9570.333333,16571.97352,28706,1,2,2,0,2,2,0,0,0,0,104,40,82.54570969,41.27285484,29,138,60.14285714,53.18655398,2828.809524,0,0,0,0,0,0,0,0,0,70.16666667,29,138,104,0,0,0,0,0,0,4,116,2,276,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
